Date,Product,Price,Quantity,Region,City,Country,Discount,Payment_Method,Customer_Age,Customer_Gender
2022-12-26,Headphones,86310.0,28.0,South,Kolkata,UK,5.0,Credit Card,68.0,Male
2022-12-22,Printer,1478.0,35.0,North,Delhi,Germany,15.0,UPI,29.0,Other
2022-11-14,Laptop,42914.0,11.0,South,Delhi,Canada,20.0,,49.0,Female
2022-08-04,Keyboard,3259.0,43.0,,Kolkata,USA,10.0,UPI,53.0,Male
2022-07-05,Keyboard,94734.0,19.0,East,Pune,India,,Debit Card,29.0,Male
2022-06-09,Mouse,57614.0,36.0,South,Lucknow,India,20.0,UPI,69.0,Female
2022-04-14,Laptop,22792.0,26.0,East,Bangalore,Canada,10.0,Credit Card,39.0,Female
2022-05-30,Printer,42774.0,13.0,North,Jaipur,Germany,0.0,Net Banking,20.0,Other
2022-02-10,Phone,16221.0,4.0,West,Jaipur,France,5.0,Debit Card,47.0,Female
2022-12-08,Printer,53470.0,6.0,South,Lucknow,Canada,5.0,Debit Card,27.0,Male
2022-04-23,Headphones,59313.0,23.0,South,Bangalore,UK,5.0,Net Banking,38.0,Other
2022-10-21,Laptop,13126.0,25.0,North,Mumbai,Canada,10.0,Debit Card,18.0,Male
2022-05-08,Phone,16072.0,7.0,South,,Canada,15.0,Credit Card,42.0,Female
2022-11-05,Printer,22937.0,7.0,South,Lucknow,UK,,Debit Card,22.0,Male
2022-10-30,Keyboard,19523.0,11.0,,,Canada,10.0,Credit Card,37.0,Male
2022-05-10,Keyboard,50699.0,28.0,East,Delhi,USA,10.0,UPI,30.0,Other
2022-02-24,Camera,87273.0,26.0,East,Hyderabad,France,5.0,Credit Card,48.0,Other
2022-10-04,Phone,15298.0,34.0,South,Ahmedabad,USA,20.0,Debit Card,68.0,
2022-10-09,Smartwatch,87282.0,42.0,South,Delhi,Germany,15.0,Net Banking,27.0,Female
2022-12-15,Headphones,,9.0,East,Chennai,India,20.0,UPI,68.0,Female
2022-02-15,Keyboard,40796.0,27.0,North,Delhi,Germany,5.0,Credit Card,39.0,Male
2022-01-07,Keyboard,39616.0,27.0,North,Delhi,UK,10.0,Credit Card,44.0,Male
2022-06-01,Laptop,95182.0,48.0,South,Ahmedabad,France,10.0,Credit Card,35.0,Other
,Tablet,84794.0,33.0,North,Bangalore,India,20.0,Cash,34.0,Other
2022-02-24,Monitor,67017.0,47.0,South,,France,20.0,Net Banking,64.0,Female
2022-02-20,Laptop,94048.0,12.0,South,Chennai,,15.0,UPI,47.0,Male
2022-07-24,Mouse,94874.0,22.0,West,Lucknow,India,10.0,,,Female
2022-09-11,Laptop,12816.0,28.0,South,Jaipur,France,20.0,Debit Card,57.0,
2022-09-16,Printer,80963.0,46.0,East,Hyderabad,Germany,10.0,Credit Card,20.0,Female
2022-12-01,Camera,26399.0,16.0,West,Delhi,USA,15.0,,34.0,Other
2022-11-21,Printer,58919.0,5.0,,Bangalore,UK,,Credit Card,29.0,Male
2022-01-12,Headphones,91747.0,6.0,North,Jaipur,UK,20.0,Net Banking,33.0,Male
2022-12-31,Headphones,41950.0,11.0,West,Jaipur,France,5.0,Debit Card,48.0,Other
2022-07-15,Printer,31758.0,46.0,East,Jaipur,UK,0.0,Credit Card,47.0,Female
2022-04-11,Monitor,13768.0,46.0,,Hyderabad,France,15.0,Debit Card,52.0,Male
2022-03-16,Phone,23445.0,21.0,South,Pune,USA,5.0,Net Banking,,Male
2022-07-09,Printer,70304.0,10.0,West,Mumbai,France,0.0,Cash,50.0,Other
2022-04-02,Headphones,6633.0,1.0,North,Jaipur,India,10.0,UPI,49.0,Female
2022-09-28,Headphones,54775.0,37.0,North,Bangalore,USA,,Debit Card,51.0,Male
2022-10-23,Monitor,51728.0,21.0,West,Delhi,,5.0,Credit Card,32.0,Female
2022-01-17,Printer,64704.0,9.0,East,Pune,UK,,Net Banking,59.0,Female
2022-03-10,Mouse,49256.0,42.0,North,Ahmedabad,India,0.0,UPI,24.0,Other
2022-11-26,Headphones,47304.0,15.0,South,Jaipur,France,0.0,Net Banking,30.0,Female
2022-11-28,Laptop,46601.0,35.0,North,Jaipur,USA,,Debit Card,18.0,Other
2022-03-15,Camera,82564.0,17.0,West,Ahmedabad,India,15.0,Credit Card,24.0,Male
2022-08-23,Mouse,86536.0,35.0,West,Hyderabad,France,0.0,Cash,42.0,Other
2022-03-04,Laptop,78382.0,8.0,North,Pune,Germany,15.0,Cash,45.0,Female
2022-03-18,Headphones,68243.0,26.0,South,Lucknow,Germany,15.0,UPI,35.0,Male
,Phone,90778.0,32.0,West,Lucknow,Canada,10.0,UPI,58.0,Female
2022-11-11,Smartwatch,43358.0,7.0,North,Delhi,UK,0.0,Cash,61.0,Male
2022-09-25,Phone,28985.0,34.0,East,Chennai,France,5.0,Debit Card,30.0,Female
2022-08-29,Tablet,67795.0,44.0,West,Mumbai,UK,,UPI,67.0,Female
2022-12-15,Tablet,98171.0,3.0,South,Pune,India,0.0,Cash,19.0,Other
2022-09-07,Camera,58841.0,43.0,North,Ahmedabad,France,15.0,Cash,24.0,Male
2022-10-10,Smartwatch,30233.0,48.0,South,Bangalore,France,10.0,Credit Card,41.0,Female
2022-12-08,Monitor,10825.0,21.0,West,Delhi,Germany,5.0,UPI,40.0,Other
2022-02-21,Monitor,73631.0,29.0,South,Chennai,Canada,10.0,UPI,52.0,Male
2022-05-06,Printer,31079.0,29.0,South,Bangalore,France,20.0,Cash,59.0,Other
2022-05-30,Laptop,89342.0,11.0,,Jaipur,,15.0,Net Banking,54.0,Male
2022-06-01,Monitor,,21.0,South,Chennai,Canada,0.0,Net Banking,34.0,
2022-01-04,Smartwatch,,30.0,North,Hyderabad,UK,15.0,Net Banking,42.0,Other
2022-09-29,Keyboard,21784.0,41.0,South,Jaipur,Germany,5.0,Cash,50.0,Other
,Printer,278.0,27.0,East,Bangalore,Germany,5.0,Net Banking,26.0,
2022-01-06,Smartwatch,57756.0,6.0,South,Delhi,Canada,15.0,Credit Card,20.0,Male
2022-04-14,Printer,23749.0,33.0,North,,UK,5.0,UPI,49.0,
2022-03-21,Headphones,94442.0,1.0,South,Lucknow,USA,10.0,Debit Card,49.0,Female
2022-01-02,Tablet,46906.0,35.0,North,Chennai,France,20.0,UPI,69.0,Other
2022-03-23,Mouse,83223.0,48.0,East,Kolkata,France,5.0,UPI,28.0,Male
2022-01-12,Printer,14745.0,20.0,South,Chennai,Germany,20.0,Cash,33.0,
,Smartwatch,76496.0,23.0,East,Delhi,Germany,5.0,Cash,67.0,Other
2022-06-29,Tablet,85158.0,24.0,West,Hyderabad,France,10.0,Credit Card,43.0,Female
2022-06-08,Tablet,27694.0,27.0,South,Mumbai,UK,5.0,,28.0,Female
2022-02-17,Laptop,7235.0,18.0,East,Kolkata,Germany,10.0,Credit Card,68.0,Other
2022-09-21,Camera,49416.0,8.0,East,Pune,Canada,15.0,Debit Card,33.0,Female
2022-10-10,Keyboard,34853.0,26.0,North,Kolkata,Canada,5.0,Debit Card,53.0,Other
2022-05-24,Monitor,49128.0,15.0,East,Pune,France,10.0,Cash,69.0,Male
2022-01-05,Smartwatch,22192.0,9.0,West,Lucknow,Canada,20.0,Debit Card,36.0,Female
2022-10-20,Tablet,55062.0,42.0,North,Hyderabad,Germany,,Debit Card,32.0,Other
2022-06-26,Tablet,27152.0,1.0,West,Mumbai,UK,5.0,Net Banking,48.0,Male
2022-02-01,Monitor,95339.0,22.0,East,,Canada,5.0,Credit Card,46.0,Female
2022-12-06,Tablet,92307.0,12.0,South,Hyderabad,India,0.0,UPI,65.0,Other
2022-12-21,Phone,81495.0,41.0,South,Lucknow,France,,Credit Card,33.0,Other
2022-09-24,Laptop,14241.0,17.0,North,Lucknow,India,20.0,Debit Card,62.0,Female
,Keyboard,86061.0,10.0,,Mumbai,USA,0.0,Debit Card,32.0,Male
2022-10-12,Laptop,75169.0,,South,Bangalore,India,0.0,Credit Card,56.0,Female
2022-09-12,Phone,12406.0,41.0,North,Pune,Canada,15.0,,69.0,Other
2022-05-12,Monitor,28479.0,25.0,West,Kolkata,India,5.0,Net Banking,65.0,Male
2022-11-14,Mouse,1774.0,12.0,North,Hyderabad,Germany,0.0,Debit Card,63.0,Female
2022-09-10,Headphones,56661.0,5.0,East,Hyderabad,USA,15.0,UPI,42.0,Other
2022-04-11,Camera,49670.0,34.0,North,Mumbai,India,5.0,UPI,35.0,
2022-03-30,Mouse,76468.0,40.0,North,Delhi,UK,10.0,UPI,34.0,Female
2022-07-25,Smartwatch,78633.0,39.0,North,Pune,India,15.0,Debit Card,46.0,Other
,Tablet,61184.0,45.0,South,Kolkata,France,15.0,UPI,46.0,Male
2022-03-07,Camera,,15.0,North,Mumbai,UK,15.0,Credit Card,56.0,Male
2022-06-07,Mouse,39667.0,37.0,South,Pune,Germany,0.0,Cash,39.0,Female
2022-10-09,Monitor,38385.0,,West,Delhi,Germany,15.0,Debit Card,27.0,Male
2022-07-13,Tablet,,33.0,,Jaipur,Germany,10.0,Debit Card,24.0,Female
2022-08-14,Mouse,75583.0,48.0,South,Jaipur,France,0.0,,40.0,
2022-11-19,Camera,97052.0,29.0,East,Delhi,India,15.0,UPI,63.0,Male
2022-12-06,Tablet,43269.0,2.0,East,Pune,Germany,10.0,UPI,,Male
2022-01-07,Mouse,92062.0,7.0,East,Mumbai,USA,10.0,UPI,43.0,Male
2022-10-07,Monitor,28450.0,42.0,West,Chennai,,20.0,Cash,25.0,Male
2022-05-21,Camera,5133.0,40.0,North,Ahmedabad,France,15.0,UPI,65.0,Male
2022-08-02,Camera,98334.0,30.0,East,Jaipur,Canada,,Debit Card,31.0,Female
,Smartwatch,73720.0,32.0,North,Bangalore,USA,0.0,Cash,33.0,Other
2022-07-17,Camera,6154.0,26.0,West,Ahmedabad,France,0.0,,55.0,Male
2022-09-25,Mouse,29770.0,,North,Delhi,India,5.0,Net Banking,26.0,Female
2022-10-16,Smartwatch,45965.0,26.0,North,Kolkata,UK,0.0,Net Banking,34.0,Other
2022-08-11,Mouse,14371.0,21.0,East,Lucknow,UK,0.0,UPI,46.0,Male
,Printer,70347.0,13.0,East,Delhi,France,10.0,Cash,,Other
2022-05-25,Laptop,11254.0,4.0,East,Chennai,USA,10.0,Debit Card,27.0,Female
2022-12-15,Mouse,71306.0,15.0,East,Kolkata,Canada,0.0,UPI,37.0,Other
2022-05-01,Tablet,85514.0,3.0,South,Jaipur,Germany,5.0,Cash,59.0,Female
2022-01-29,,,8.0,South,Pune,UK,5.0,Cash,,Male
2022-11-27,Keyboard,45437.0,41.0,North,Chennai,France,0.0,,48.0,Male
2022-06-22,Smartwatch,62601.0,37.0,North,Delhi,,20.0,Debit Card,18.0,Other
2022-09-04,Camera,,12.0,West,Delhi,India,5.0,Net Banking,46.0,Female
2022-01-04,Laptop,50483.0,18.0,North,Lucknow,UK,20.0,,64.0,Male
2022-09-27,Printer,43340.0,43.0,East,,Canada,20.0,UPI,66.0,Female
2022-03-04,Monitor,96937.0,2.0,East,Kolkata,Canada,10.0,Credit Card,55.0,Female
,Laptop,79581.0,33.0,East,Pune,Canada,20.0,UPI,56.0,Male
2022-12-26,Camera,35540.0,23.0,North,Chennai,USA,15.0,Net Banking,53.0,Female
2022-08-24,Camera,70319.0,27.0,North,Hyderabad,USA,20.0,Net Banking,40.0,Male
,Smartwatch,29026.0,40.0,East,Ahmedabad,Germany,20.0,Debit Card,26.0,Male
2022-02-13,Headphones,,12.0,West,Hyderabad,India,20.0,Net Banking,32.0,
2022-02-09,Camera,2344.0,38.0,North,Hyderabad,France,5.0,Cash,50.0,Other
2022-02-02,,31476.0,15.0,East,Ahmedabad,UK,5.0,Credit Card,62.0,Other
2022-06-20,Smartwatch,38829.0,28.0,West,Ahmedabad,UK,15.0,UPI,67.0,Female
2022-02-09,Phone,31030.0,49.0,East,Lucknow,USA,20.0,Debit Card,58.0,Other
2022-03-30,Printer,60992.0,8.0,West,Delhi,India,,Credit Card,27.0,Other
2022-04-06,Tablet,6235.0,32.0,North,Bangalore,UK,0.0,Cash,22.0,Other
2022-02-04,Headphones,6178.0,22.0,West,Pune,Germany,10.0,Credit Card,54.0,Other
2022-05-20,Smartwatch,35839.0,39.0,West,Delhi,France,0.0,Net Banking,57.0,Other
2022-08-11,Keyboard,90536.0,48.0,South,Lucknow,Germany,0.0,,32.0,Female
2022-01-12,Mouse,76482.0,1.0,West,Delhi,India,0.0,Cash,60.0,Male
2022-11-22,Keyboard,94441.0,14.0,South,Mumbai,India,10.0,Net Banking,33.0,Other
2022-04-16,Printer,22437.0,10.0,West,Kolkata,USA,0.0,UPI,,Male
2022-01-05,Monitor,84798.0,26.0,North,Delhi,USA,15.0,Credit Card,32.0,
,Monitor,19367.0,39.0,North,Kolkata,France,10.0,,65.0,Female
2022-12-30,Smartwatch,52897.0,3.0,East,Bangalore,France,20.0,Net Banking,69.0,Male
2022-11-15,Monitor,69201.0,33.0,East,Lucknow,India,5.0,Net Banking,30.0,Male
2022-12-31,Mouse,61042.0,7.0,East,Mumbai,USA,20.0,Credit Card,18.0,Male
2022-01-14,Tablet,,18.0,South,Pune,France,20.0,UPI,27.0,Male
2022-10-28,Tablet,73905.0,41.0,West,Chennai,Canada,15.0,Cash,31.0,Female
2022-04-21,Smartwatch,66375.0,20.0,North,Kolkata,India,10.0,Debit Card,24.0,Female
2022-03-18,Monitor,60389.0,25.0,North,Kolkata,Germany,5.0,UPI,57.0,Other
2022-05-06,Mouse,24804.0,44.0,North,Ahmedabad,India,0.0,Debit Card,30.0,Male
2022-10-14,Laptop,563.0,37.0,South,Pune,France,5.0,Net Banking,32.0,Female
,Printer,98422.0,30.0,East,,Germany,10.0,UPI,68.0,Female
2022-12-04,Keyboard,20185.0,13.0,East,Bangalore,Germany,5.0,UPI,48.0,Other
2022-08-15,Printer,38446.0,,East,Kolkata,,10.0,,55.0,Male
2022-02-27,Headphones,3094.0,,South,Chennai,India,15.0,,56.0,Female
2022-12-12,Mouse,79016.0,18.0,West,Kolkata,India,0.0,Cash,19.0,Female
2022-11-23,Keyboard,48029.0,7.0,East,Bangalore,France,20.0,UPI,27.0,Female
2022-02-18,Printer,34865.0,1.0,North,Chennai,France,,Cash,42.0,Other
,Monitor,33413.0,19.0,North,Ahmedabad,France,15.0,UPI,24.0,Other
2022-02-19,Smartwatch,37494.0,11.0,North,Lucknow,Germany,15.0,Debit Card,56.0,Male
2022-04-12,Tablet,11321.0,49.0,West,Ahmedabad,UK,,Credit Card,69.0,Other
2022-11-13,Camera,17983.0,11.0,East,Hyderabad,USA,20.0,,36.0,Male
2022-08-15,Tablet,18400.0,5.0,South,Lucknow,France,,UPI,21.0,Other
2022-12-16,Headphones,66806.0,24.0,North,,India,10.0,Cash,65.0,Female
2022-05-13,Tablet,81937.0,3.0,East,Chennai,Germany,5.0,Net Banking,41.0,Other
2022-04-06,Camera,85743.0,45.0,South,Chennai,UK,10.0,Cash,19.0,Other
2022-05-16,Keyboard,32567.0,4.0,South,Hyderabad,India,5.0,Debit Card,66.0,Other
2022-09-04,Laptop,,33.0,South,Chennai,Germany,0.0,UPI,36.0,Female
2022-06-10,Keyboard,64917.0,30.0,South,Chennai,France,20.0,Cash,51.0,Other
2022-12-31,Smartwatch,91491.0,32.0,West,Pune,USA,0.0,Credit Card,66.0,
2022-08-24,Headphones,89962.0,43.0,North,Hyderabad,Germany,0.0,Debit Card,38.0,Other
2022-06-03,Camera,69811.0,30.0,South,Lucknow,Canada,15.0,Net Banking,20.0,Female
2022-08-03,Phone,46140.0,48.0,West,Ahmedabad,Canada,10.0,Credit Card,29.0,Female
2022-08-05,Phone,78489.0,23.0,East,Jaipur,Canada,5.0,UPI,26.0,Other
2022-08-25,Tablet,70574.0,45.0,West,Mumbai,Germany,10.0,,56.0,Male
2022-02-04,Headphones,26370.0,46.0,South,Delhi,UK,10.0,Credit Card,63.0,Male
2022-11-12,Headphones,43559.0,33.0,East,Mumbai,France,5.0,Cash,47.0,Female
2022-03-31,Tablet,51667.0,21.0,South,Chennai,Germany,20.0,UPI,45.0,Female
2022-06-07,Laptop,81517.0,44.0,South,Kolkata,Canada,0.0,Cash,34.0,Male
2022-07-13,Camera,96858.0,3.0,North,Mumbai,India,10.0,Debit Card,23.0,Other
2022-01-05,Printer,31725.0,30.0,East,Pune,India,20.0,UPI,43.0,Other
2022-06-01,Smartwatch,56752.0,9.0,West,Mumbai,Germany,20.0,Net Banking,36.0,Male
2022-02-06,Monitor,86754.0,9.0,East,Kolkata,Canada,20.0,Credit Card,21.0,Other
2022-06-02,,32674.0,42.0,West,Bangalore,Canada,5.0,Cash,24.0,Male
,Keyboard,17243.0,38.0,North,Pune,USA,5.0,Debit Card,61.0,Male
2022-06-09,Smartwatch,32080.0,25.0,South,Kolkata,Canada,20.0,Debit Card,,Other
2022-04-29,Keyboard,74260.0,,North,Jaipur,France,0.0,Cash,58.0,Other
2022-02-12,Tablet,72842.0,31.0,South,Mumbai,France,0.0,UPI,55.0,Male
2022-06-28,Camera,14021.0,37.0,West,Ahmedabad,France,10.0,Debit Card,48.0,Other
2022-04-24,Printer,81426.0,31.0,West,Kolkata,UK,5.0,UPI,48.0,Female
2022-12-01,Tablet,91174.0,18.0,North,Lucknow,USA,5.0,Net Banking,28.0,Other
2022-03-17,Printer,66571.0,45.0,East,Jaipur,USA,5.0,Net Banking,67.0,Female
2022-12-23,Keyboard,67713.0,48.0,East,,USA,0.0,Credit Card,33.0,Other
2022-06-02,Mouse,83355.0,47.0,East,Delhi,Canada,0.0,UPI,64.0,Female
2022-02-28,Camera,88488.0,30.0,East,Ahmedabad,Canada,15.0,Credit Card,39.0,Other
2022-03-25,Tablet,79501.0,7.0,North,Ahmedabad,India,5.0,Credit Card,47.0,Other
2022-06-14,Printer,37066.0,49.0,East,Bangalore,India,15.0,UPI,60.0,Male
2022-09-10,Phone,38358.0,14.0,West,Chennai,UK,20.0,Net Banking,,Other
2022-05-06,Headphones,54483.0,37.0,North,Chennai,USA,,Net Banking,39.0,Other
2022-11-22,Headphones,93574.0,19.0,West,Kolkata,USA,20.0,UPI,27.0,Female
2022-11-11,Laptop,43229.0,24.0,East,Kolkata,Canada,20.0,Credit Card,48.0,Other
2022-01-13,Mouse,69955.0,42.0,South,Mumbai,USA,0.0,Net Banking,42.0,Male
2022-08-12,Printer,17397.0,16.0,North,Pune,Canada,20.0,,65.0,Female
,,83408.0,8.0,,Delhi,Germany,5.0,Credit Card,45.0,Male
2022-09-19,Keyboard,3543.0,48.0,North,Pune,India,5.0,UPI,50.0,Other
2022-07-20,Keyboard,73020.0,41.0,South,,Germany,0.0,Debit Card,68.0,Other
2022-05-16,Printer,84677.0,27.0,South,Pune,France,20.0,Net Banking,25.0,Other
2022-04-06,Printer,31431.0,16.0,North,Delhi,Germany,5.0,Debit Card,38.0,Female
2022-11-01,Monitor,28264.0,20.0,West,Ahmedabad,Germany,15.0,Debit Card,53.0,Male
2022-10-05,Tablet,88277.0,12.0,East,Kolkata,USA,15.0,Credit Card,63.0,Male
2022-03-20,Phone,40818.0,18.0,East,Hyderabad,Germany,15.0,Credit Card,41.0,Other
2022-11-20,Keyboard,84407.0,23.0,North,Bangalore,USA,15.0,Debit Card,42.0,Female
2022-08-15,Monitor,328.0,20.0,West,Kolkata,France,0.0,Cash,22.0,Male
2022-07-28,Mouse,90877.0,5.0,East,Lucknow,USA,15.0,Debit Card,55.0,Other
2022-07-11,Monitor,21253.0,12.0,North,Kolkata,USA,0.0,UPI,47.0,Male
2022-06-13,Tablet,81594.0,15.0,West,Kolkata,Germany,10.0,Net Banking,,Male
2022-01-27,Camera,16559.0,21.0,West,Kolkata,USA,20.0,UPI,23.0,Male
2022-03-25,Camera,57923.0,,West,Delhi,,15.0,Net Banking,60.0,Male
2022-06-24,Tablet,61707.0,7.0,West,Pune,India,10.0,Debit Card,37.0,Other
2022-12-25,Phone,48765.0,14.0,,Delhi,Canada,10.0,UPI,34.0,Female
2022-12-26,Printer,88309.0,3.0,North,Chennai,India,0.0,Cash,62.0,Female
2022-01-07,Printer,16809.0,3.0,West,Chennai,France,15.0,Credit Card,54.0,Other
2022-06-24,Smartwatch,8533.0,12.0,South,Hyderabad,India,,UPI,39.0,Female
2022-07-11,Keyboard,45256.0,34.0,South,Kolkata,USA,15.0,Debit Card,57.0,Female
2022-10-01,Camera,23989.0,49.0,North,Chennai,UK,15.0,Credit Card,55.0,Other
2022-01-20,Tablet,23254.0,30.0,West,Chennai,India,20.0,Net Banking,27.0,Other
2022-10-04,Smartwatch,90467.0,48.0,West,Ahmedabad,France,20.0,Cash,51.0,Other
2022-07-10,Laptop,31313.0,37.0,West,Pune,India,15.0,Debit Card,27.0,Male
2022-05-10,Laptop,44215.0,13.0,West,Hyderabad,Germany,15.0,Cash,29.0,Female
2022-12-15,Laptop,40569.0,,South,Kolkata,Canada,15.0,Cash,64.0,Other
2022-06-19,Camera,93346.0,32.0,West,Kolkata,USA,20.0,Net Banking,41.0,Other
2022-08-26,Keyboard,84862.0,32.0,West,Ahmedabad,Germany,0.0,Net Banking,18.0,Male
2022-05-22,Keyboard,30325.0,39.0,South,Ahmedabad,Canada,15.0,Debit Card,42.0,
2022-02-28,Tablet,94881.0,16.0,East,Pune,UK,5.0,Credit Card,67.0,Other
2022-01-25,Laptop,93401.0,,South,Pune,UK,10.0,,37.0,Male
2022-08-17,Smartwatch,95477.0,41.0,East,Delhi,France,10.0,Credit Card,22.0,Female
2022-07-07,Phone,1615.0,19.0,North,Pune,France,5.0,UPI,45.0,Female
2022-11-24,Tablet,22653.0,2.0,East,,Canada,5.0,Cash,53.0,Male
2022-03-30,Headphones,,38.0,North,Delhi,USA,5.0,,65.0,Female
2022-01-27,Laptop,70290.0,30.0,East,Lucknow,UK,15.0,Net Banking,24.0,Male
2022-07-26,Keyboard,83484.0,38.0,South,Ahmedabad,France,0.0,Cash,41.0,Other
2022-04-05,Phone,48903.0,49.0,West,Delhi,,5.0,Net Banking,29.0,Female
2022-08-30,Printer,83429.0,48.0,West,Hyderabad,Canada,15.0,Credit Card,35.0,Other
2022-01-09,Monitor,3781.0,22.0,West,Delhi,India,5.0,Cash,66.0,Male
2022-04-22,Keyboard,57274.0,25.0,West,Kolkata,USA,5.0,Net Banking,63.0,Male
2022-08-12,Headphones,35440.0,34.0,West,Mumbai,Canada,5.0,UPI,69.0,Other
2022-09-22,Keyboard,39119.0,6.0,West,Hyderabad,India,5.0,Cash,29.0,Other
2022-02-04,Keyboard,634.0,13.0,West,Chennai,Germany,10.0,Net Banking,34.0,Female
2022-05-25,Camera,12715.0,33.0,North,Jaipur,France,10.0,Credit Card,47.0,
2022-04-08,Smartwatch,43956.0,23.0,North,Lucknow,USA,5.0,Net Banking,23.0,Male
2022-02-23,Mouse,55612.0,9.0,North,Hyderabad,USA,10.0,Credit Card,32.0,Other
,Camera,49455.0,15.0,South,Kolkata,India,0.0,Net Banking,58.0,Other
2022-08-25,Headphones,81615.0,47.0,North,Jaipur,India,10.0,Net Banking,,Male
2022-07-09,Smartwatch,45326.0,6.0,South,Chennai,India,5.0,,39.0,Female
2022-03-22,Tablet,33898.0,,North,Delhi,India,15.0,Cash,34.0,Female
2022-12-11,Monitor,58013.0,13.0,West,Lucknow,France,20.0,Cash,39.0,Male
2022-06-10,Smartwatch,75514.0,31.0,East,Pune,UK,20.0,Credit Card,18.0,Female
2022-06-16,Printer,95845.0,38.0,South,Pune,Germany,0.0,UPI,40.0,Other
2022-01-30,Monitor,96544.0,28.0,East,Hyderabad,Germany,10.0,Debit Card,34.0,Female
2022-03-03,Camera,57630.0,16.0,East,Jaipur,USA,5.0,UPI,38.0,Male
2022-01-01,Mouse,92968.0,13.0,East,Mumbai,USA,20.0,UPI,56.0,Female
2022-01-13,Monitor,87693.0,5.0,South,Jaipur,USA,15.0,Debit Card,30.0,Other
2022-06-03,Monitor,54560.0,22.0,North,Kolkata,Canada,15.0,Net Banking,55.0,Other
2022-01-03,Smartwatch,19222.0,31.0,East,,Canada,15.0,Cash,23.0,Female
2022-11-05,Laptop,38285.0,19.0,East,Pune,France,5.0,Net Banking,60.0,Male
2022-07-19,Mouse,15604.0,48.0,South,Lucknow,USA,10.0,Cash,53.0,Male
2022-08-22,Smartwatch,19329.0,47.0,North,Chennai,France,10.0,UPI,22.0,Male
2022-08-16,Headphones,34750.0,28.0,East,Chennai,USA,20.0,Cash,28.0,Female
2022-04-05,Mouse,72113.0,,East,Pune,USA,10.0,Cash,53.0,Other
2022-06-21,Tablet,27143.0,10.0,,Pune,France,10.0,Cash,25.0,
2022-06-05,Monitor,4479.0,28.0,West,Pune,Canada,10.0,Credit Card,63.0,Other
2022-10-30,,75157.0,24.0,North,Pune,Canada,5.0,Credit Card,,Female
2022-09-11,Phone,48543.0,1.0,South,Kolkata,France,20.0,UPI,65.0,Male
2022-04-25,Headphones,,2.0,North,Delhi,India,15.0,Cash,52.0,Female
2022-02-27,Headphones,99808.0,16.0,North,Chennai,USA,5.0,Debit Card,26.0,Male
2022-06-26,Printer,66866.0,12.0,South,Kolkata,Germany,5.0,Credit Card,69.0,Other
2022-09-24,Monitor,40305.0,7.0,South,Ahmedabad,Germany,20.0,Net Banking,29.0,Female
2022-05-21,Laptop,88821.0,8.0,East,Hyderabad,India,0.0,Net Banking,62.0,Male
2022-11-06,Tablet,74331.0,13.0,West,Kolkata,France,20.0,Debit Card,43.0,Female
2022-06-21,Keyboard,29525.0,43.0,East,Jaipur,USA,5.0,Net Banking,69.0,Male
2022-02-10,Headphones,29913.0,46.0,East,Kolkata,Germany,10.0,Debit Card,64.0,Female
2022-06-09,Tablet,93397.0,38.0,North,Chennai,Canada,10.0,Net Banking,24.0,Female
2022-03-27,Monitor,39891.0,6.0,West,Lucknow,Germany,5.0,Net Banking,31.0,Male
2022-01-26,Printer,28407.0,35.0,West,Kolkata,India,10.0,Net Banking,51.0,Male
2022-12-13,Headphones,74329.0,30.0,,Jaipur,USA,20.0,Net Banking,53.0,Female
2022-10-14,Laptop,4250.0,2.0,East,Lucknow,Canada,20.0,UPI,65.0,Female
2022-06-05,Printer,93894.0,25.0,West,Ahmedabad,Canada,15.0,Net Banking,43.0,Female
2022-01-27,Keyboard,43258.0,21.0,West,Lucknow,France,15.0,Cash,40.0,Female
2022-06-24,Tablet,86307.0,15.0,North,Chennai,USA,5.0,Debit Card,25.0,Male
2022-03-05,Tablet,41437.0,3.0,South,Mumbai,Canada,15.0,Net Banking,20.0,Male
2022-09-13,Mouse,,9.0,East,Ahmedabad,UK,15.0,Debit Card,35.0,Female
2022-04-27,Laptop,3340.0,38.0,South,Ahmedabad,Canada,0.0,Debit Card,54.0,Male
2022-06-26,Laptop,10653.0,5.0,North,Mumbai,France,5.0,Debit Card,50.0,Male
2022-07-03,Monitor,31506.0,48.0,West,Mumbai,France,15.0,Cash,33.0,Female
2022-03-03,Smartwatch,66706.0,3.0,East,Hyderabad,,10.0,Debit Card,57.0,Male
2022-03-07,Tablet,47201.0,32.0,West,Bangalore,France,5.0,Net Banking,,Female
2022-04-03,Smartwatch,31724.0,49.0,East,Ahmedabad,Canada,10.0,UPI,28.0,Other
2022-09-29,Headphones,54578.0,15.0,West,Hyderabad,India,20.0,,22.0,Female
,Monitor,9517.0,20.0,West,Mumbai,Germany,5.0,Credit Card,23.0,Female
2022-01-10,Camera,,2.0,West,Kolkata,USA,10.0,UPI,20.0,Male
2022-07-06,Keyboard,62420.0,40.0,East,Kolkata,Canada,5.0,Credit Card,,Other
2022-01-11,Printer,31286.0,23.0,,Jaipur,UK,10.0,Credit Card,20.0,Female
2022-06-22,Mouse,6928.0,49.0,South,,,10.0,Cash,23.0,Male
2022-09-15,Laptop,87692.0,18.0,South,Bangalore,India,5.0,Cash,49.0,Male
